
 Lista de Imóveis da Caixa;;Data de geração:;13/02/2026;;;;;;;
 1444405977860 ;TO ;PALMAS ;PLANO DIRETOR SUL ;ARSE 12 ALAMEDA 3, N. S/N, Apto 502, LT 19 BL B ;230.000,00;230.000,00;0.00;Apartamento, 108.87 de área total, 64.38 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405977860
 1444416071956 ;TO ;PALMAS ;PLANO DIRETOR SUL ;ALAMEDA 10, N. 19, QD ARSE-12 CJ QIB ;1.397.082,36;1.397.082,36;0.00;Casa, 326.00 de área total, 139.44 de área privativa, 364.00 de área do terreno,  5 qto(s), a.serv, WC, 3 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416071956
 1555522416424 ;TO ;PALMAS ;PLANO DIRETOR SUL ;ALAMEDA 05, N. SN, LT 17 QD ARSO 61 CJ QIN ;994.000,00;994.000,00;0.00;Casa, 255.11 de área total, 255.11 de área privativa, 450.00 de área do terreno,  4 qto(s), a.serv, WC, 4 sala(s), DCE, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555522416424
 8555511955513 ;TO ;PALMAS ;PLANO DIRETOR NORTE ;QUADRA ARNO 33 ALAMEDA 20, N. 20,  QI 06 ;250.000,00;250.000,00;0.00;Casa, 94.99 de área total, 94.99 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511955513
 8787703036070 ;TO ;PALMAS ;PLANO DIRETOR NORTE ;QUADRA ACSUNE 50, RUA 01 B, N. S/N, Apto 304, BL 7 ;230.000,00;230.000,00;0.00;Apartamento, 66.10 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703036070
 8787705916751 ;TO ;PALMAS ;PLANO DIRETOR NORTE ;RUA 01-B, N. SN, Apto 308, BLOCO 12 LOTE 09-A QUADRA ACSUNE 50 ;180.000,00;180.000,00;0.00;Apartamento, 78.60 de área total, 45.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705916751
 8787706981263 ;TO ;PALMAS ;PLANO DIRETOR NORTE ;RUA 1 B, N. SN, Apto 407, BL 5, QD ACSU 50, LT 09-A, CJ 02 ;218.000,00;218.000,00;0.00;Apartamento, 66.10 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706981263
 8787713347272 ;TO ;PALMAS ;PLANO DIRETOR NORTE ;QUADRA ARNO 12 ALAMEDA DAS AROEIRAS, N. SN, Apto 802, TORRE 01 LT 01A VAGA 49 ;261.000,00;261.000,00;0.00;Apartamento, 75.29 de área total, 46.10 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713347272
 8444414281200 ;TO ;PALMAS ;CENTRO (TAQUARALTO) ;RUA 3, N. SN, CS 01, LT 01, QD22 ;135.000,00;135.000,00;0.00;Casa, 55.57 de área total, 55.57 de área privativa, 108.18 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414281200
 1555514957675 ;TO ;PARAISO DO TOCANTINS ;PARQUE DOS BURITIS ; RUA 12, N. SN, LT 16 QD 15 ;261.557,76;456.006,93;42.65;Terreno, 0.00 de área total, 0.01 de área privativa, 5506.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555514957675
 8444403502722 ;TO ;PARAISO DO TOCANTINS ;JARDIM AMERICA ; RUA 14, N. SN, LT 07 QD 55 ;135.370,04;135.370,04;0.00;Casa, 52.00 de área total, 52.00 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403502722
 8444409339947 ;TO ;SAO BENTO DO TOCANTINS ;SETOR RODOVIARIO ; RUA DO AEROPORTO, N. S/N, LT 16 QD 04 ;77.083,47;71.000,00;0.00;Casa, 54.60 de área total, 54.60 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409339947
