
 Lista de Imóveis da Caixa;;Data de geração:;30/01/2026;;;;;;;
 10277902 ;SE ;ARACAJU ;GRAGERU ;AVENIDA DEPUTADO PEDRO VALADARES, N. 900, Apto 803, AP803, VG94 E VG98 ;610.000,00;520.000,00;0.00;Apartamento, 0.00 de área total, 145.52 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10277902
 8444411954238 ;SE ;ARACAJU ;FAROLANDIA ;RUA CARLOS PEREIRA DE MELO (ANTIGA AVENIDA CANAL 3, N. 425, Apto 402, ED CEDRO ;212.484,39;140.000,00;0.00;Apartamento, 0.00 de área total, 47.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411954238
 8444411296770 ;SE ;ARAUA ;CENTRO ;RUA C, N. 705, LT 20 ;48.312,69;93.000,00;48.06;Casa, 0.00 de área total, 63.83 de área privativa, 133.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411296770
 1444400732494 ;SE ;AREIA BRANCA ;Centro ; LARGO MANOEL DO PRADO FRANCO, N. 12, ;67.077,98;115.000,00;41.68;Casa, 99.91 de área total, 99.91 de área privativa, 144.63 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400732494
 1444415594866 ;SE ;BARRA DOS COQUEIROS ;OLHOS DAGUA ;RODOVIA ENGENHEIRO EDILSON TAVORA, N. 6500, LT 12 QD 10E ;750.000,00;1.250.000,00;40.00;Casa, 291.52 de área total, 291.52 de área privativa, 468.12 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415594866
 1444418465641 ;SE ;BARRA DOS COQUEIROS ;CENTRO ;ALAMEDA CARAMBOLA, N. 0, QD AA L 06 ;453.767,78;712.000,00;36.27;Terreno, 0.00 de área total, 0.00 de área privativa, 305.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418465641
 1787702112840 ;SE ;BARRA DOS COQUEIROS ;LUAR DA BARRA ;RODOVIA ENGENHEIRO EDILSON TAVORA, N. 4958, Apto 302, BL 28 VG 575 ;143.141,04;165.000,00;13.25;Apartamento, 62.58 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787702112840
 8787712644338 ;SE ;BARRA DOS COQUEIROS ;LUAR DA BARRA ;RODOVIA ENGENHEIRO EDILSON TAVORA, N. 4958, Apto 204, BL 17 VG 310 ;158.282,89;160.000,00;1.08;Apartamento, 51.06 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712644338
 8787714583360 ;SE ;BARRA DOS COQUEIROS ;OLHOS DAGUA ;RODOVIA ENGENHEIRO EDILSON TAVORA, N. 4958, Apto 304, BL 45 ;167.000,00;167.000,00;0.00;Apartamento, 51.06 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714583360
 1787700053072 ;SE ;BARRA DOS COQUEIROS ;CENTRO ; AV OCEANICA, N. 800, Apto 105, BL 2 - PRAIA DO PORTO ;165.000,00;165.000,00;0.00;Apartamento, 70.57 de área total, 59.10 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700053072
 8444414515758 ;SE ;BARRA DOS COQUEIROS ;CENTRO ;RODOVIA DESEMBARGADOR ANTONIO XAVIER DE ASSIS JR, N. 182-950, Apto 102, BL 10 ;165.000,00;165.000,00;0.00;Apartamento, 58.25 de área total, 53.73 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414515758
 8555507999463 ;SE ;BARRA DOS COQUEIROS ;CENTRO ; RODOVIA CONSTRUTOR JOÃO ALVES FILHO, N. 1055, Apto 304, BL 01 ;148.000,00;148.000,00;0.00;Apartamento, 0.00 de área total, 61.18 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555507999463
 8787708369344 ;SE ;BARRA DOS COQUEIROS ;COSTA PARADISO ;AVENIDA GOVERNADOR MARCELO DEDA, N. 101, Apto 101, QD C BL 28 ;200.000,00;200.000,00;0.00;Apartamento, 120.10 de área total, 51.28 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708369344
 10276424 ;SE ;BARRA DOS COQUEIROS ;ALPHAVILLE ;RUA 03, N. SN, QD T, LT 10 ;317.189,80;317.189,80;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 501.47 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10276424
 1444418655157 ;SE ;BARRA DOS COQUEIROS ;ALPHAVILLE ;ALAMEDA TAQUARA, N. SN, LT 24 ;568.579,57;210.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 308.75 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418655157
 8444415880999 ;SE ;BOQUIM ;CENTRO ; RUA B, N. 70, QD 09 LT 01 ;130.000,00;130.000,00;0.00;Casa, 69.27 de área total, 69.27 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415880999
 8444429448709 ;SE ;CAMPO DO BRITO ;CENTRO ; RUA JOSE MEIRELES TELES, N. 264, LOTE 03 ;68.071,43;125.000,00;45.55;Casa, 96.20 de área total, 96.20 de área privativa, 150.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429448709
 8444427582700 ;SE ;CANINDE DE SAO FRANCISCO ;RES ACÉLIA BASTOS ;RUA PROJETADA A, N. SN, LT 04 QD C ;138.584,62;19.000,00;0.00;Terreno, 0.01 de área total, 0.00 de área privativa, 126.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427582700
 8444404396063 ;SE ;CAPELA ;SOBRADINHO ;RUA PROJETADA, N. SN, LT13 QDC ;6.733,47;27.000,00;75.07;Casa, 0.00 de área total, 69.96 de área privativa, 84.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404396063
 8444402370237 ;SE ;CAPELA ;SOBRADINHO ;RUA PROJETADA, N. SN, QD B, LT 13 ;13.187,01;50.000,00;73.63;Casa, 0.00 de área total, 58.65 de área privativa, 84.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402370237
 8444402378947 ;SE ;CAPELA ;SOBRADINHO ;RUA PROJETADA, N. 20, LT 20 QD B ;17.180,06;62.000,00;72.30;Casa, 0.00 de área total, 58.65 de área privativa, 84.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402378947
 8444406859184 ;SE ;CAPELA ;AEROPORTO ;RUA A, N. 245, QUADRA 3 LOTE 8 ;21.083,07;52.000,00;59.46;Casa, 0.00 de área total, 43.34 de área privativa, 118.26 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406859184
 8444408931788 ;SE ;CAPELA ;AEROPORTO ;RUA PROJETADA A, N. 308, LT 53 QD A ;56.490,28;118.500,00;52.33;Casa, 68.85 de área total, 68.85 de área privativa, 146.43 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408931788
 8444402210345 ;SE ;CAPELA ;SOBRADINHO ;RUA PRINCIPAL, N. 2, QB B ;22.444,92;45.000,00;50.13;Casa, 0.00 de área total, 53.04 de área privativa, 81.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402210345
 8444404419438 ;SE ;CAPELA ;São Cristóvão ; RUA DO BECO, N. 552, QD 01, LT 04 ;34.461,72;65.000,00;46.99;Casa, 0.00 de área total, 68.95 de área privativa, 70.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404419438
 8240500032675 ;SE ;CAPELA ;CENTRO ; RUA DO BALTAZAR, N. 436, ;76.385,40;143.000,00;46.59;Terreno, 125.00 de área total, 0.00 de área privativa, 125.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8240500032675
 8555508607569 ;SE ;CAPELA ;São Cristóvão ;AVENIDA ARIOVALDO BARRETO, N. 1211, ;77.499,28;135.000,00;42.60;Casa, 180.00 de área total, 180.00 de área privativa, 190.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555508607569
 8555518262130 ;SE ;CAPELA ;CENTRO ; RUA DE ACESSO AO POVOADO SÃO JOSÉ, N. 26, ;41.244,65;71.000,00;41.91;Casa, 53.63 de área total, 53.63 de área privativa, 85.61 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555518262130
 8444410483525 ;SE ;CAPELA ;AEROPORTO ;RUA PROJETADA A, N. 266, LT 46, QD A ;63.967,75;110.000,00;41.85;Casa, 69.85 de área total, 69.85 de área privativa, 91.44 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410483525
 8444407262084 ;SE ;CAPELA ;SOBRADINHO ; RUA PROJETADA A, N. 24, QD A, LT 01 ;85.466,19;140.000,00;38.96;Casa, 85.49 de área total, 85.49 de área privativa, 90.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407262084
 8444428407456 ;SE ;CAPELA ;VILA CONCEIÇÃO ;R AURELINO BARRETO DE MELO, N. 711, ;148.197,69;142.000,00;0.00;Casa, 0.00 de área total, 82.00 de área privativa, 132.22 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428407456
 1173330001792 ;SE ;CARMOPOLIS ;CENTRO ;AVENIDA OTAVIO ACIOLI SOBRAL, N. 97 ;237.261,21;471.000,00;49.63;Prédio, 0.00 de área total, 403.20 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1173330001792
 8787705300564 ;SE ;ESTANCIA ;Bonfim ; RUA B, N. 190, QD 03 LT 47 ;50.365,85;87.000,00;42.11;Casa, 53.37 de área total, 53.37 de área privativa, 135.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705300564
 1444419413785 ;SE ;ESTANCIA ;CENTRO ; ROD AYRTON SENNA, N. SN, LJ 02 ;59.000,66;97.694,92;39.61;Loja, 19.50 de área total, 19.50 de área privativa, 0.00 de área do terreno, WC.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419413785
 8555533033619 ;SE ;ESTANCIA ;Bonfim ; RUA 19, N. SN, LT 16S QD S ;70.000,00;70.000,00;0.00;Casa, 39.80 de área total, 39.80 de área privativa, 135.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533033619
 8444413284094 ;SE ;ESTANCIA ;ALECRIM ;RUA A, QUADRA 1, ECOVILLE ALECRIM, N. 114, ;117.681,13;108.000,00;0.00;Casa, 0.00 de área total, 68.70 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444413284094
 8555538854491 ;SE ;FREI PAULO ;RES JUDITH ABYLIA ; RUA 1, N. SN, LT 20, QD 1 ;58.935,45;111.500,00;47.15;Casa, 0.00 de área total, 39.79 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538854491
 8555532707608 ;SE ;FREI PAULO ;RES JUDITH ABYLIA ;RDV BR 235, N. 0, QD 01, L 07 ;29.626,44;51.000,00;41.91;Terreno, 0.00 de área total, 0.00 de área privativa, 160.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532707608
 8555533501574 ;SE ;FREI PAULO ;RES JUDITH ABYLIA ; RUA 1, N. SN, LT 119 QD 06 ;29.626,44;51.000,00;41.91;Casa, 39.79 de área total, 39.79 de área privativa, 160.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555533501574
 8555538260060 ;SE ;FREI PAULO ;CENTRO ;RUA 01, N. SN, QD 01, LT 27 ;36.597,37;63.000,00;41.91;Terreno, 0.00 de área total, 0.00 de área privativa, 160.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538260060
 8555532379333 ;SE ;FREI PAULO ;CENTRO ; RODOVIA BR 235, N. SN, LT 12 QD 01 ;29.626,44;51.000,00;41.91;Casa, 0.01 de área total, 0.01 de área privativa, 160.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555532379333
 8555534783638 ;SE ;FREI PAULO ;RES JUDITH ABYLIA ; RUA 1, N. S/N, LT 22 QD 01 ;110.000,00;110.000,00;0.00;Casa, 60.00 de área total, 60.00 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534783638
 10279384 ;SE ;ITABAIANA ;ROTARY CLUB DE ITABAIANA ;TRAV. MANOEL DAS NEVES BARRETO, N. SN, LT 02 ;90.000,00;90.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 262.83 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10279384
 10278707 ;SE ;ITABAIANA ;ROTARY CLUB DE ITABAIANA ;TRAVESSA AMANCIO JOSE SANTOS, N. S/N, LT 03 ;55.300,00;55.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 143.95 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10278707
 10219345 ;SE ;JAPARATUBA ;FAZENDA BOA VISTA ;ESTRADA MUNICIPAL, N. 00 ;350.522,87;550.000,00;36.27;Gleba, 0.00 de área total, 0.00 de área privativa, 9885.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10219345
